STAY_DATE,PROPERTY,ROOM_CATEGORY,Rooms_Sold,Room_Revenue,Occupancy_Percentage
2022-01-09,Gurnee,PRE,7,2150.92,2.1148036253776437
2022-01-09,Gurnee,STA,168,20983.53,50.755287009063444
2022-01-09,Gurnee,THE,62,9937.42,18.731117824773413
2022-01-09,Kansas City,PRE,18,5417.29,16.071428571428573
2022-01-09,Kansas City,STA,79,10728.44,70.53571428571429
2022-01-09,Kansas City,THE,44,8377.19,39.285714285714285
2022-01-09,Manteca,PRE,21,6148.49,5.6000000000000005
2022-01-09,Manteca,STA,209,32035.22,55.733333333333334
2022-01-09,Manteca,THE,88,18347.5,23.466666666666665
2022-01-09,Mason,PRE,62,15491.37,18.235294117647058
2022-01-09,Mason,STA,144,20750.96,42.35294117647059
2022-01-09,Mason,THE,127,21909.59,37.35294117647059
2022-01-09,Minnesota,PRE,16,3297.71,3.9603960396039604
2022-01-09,Minnesota,STA,153,18386.83,37.87128712871287
2022-01-09,Minnesota,THE,57,9516.82,14.108910891089108
2022-01-09,New England,PRE,15,7258.82,4.62962962962963
2022-01-09,New England,STA,217,37668.65,66.9753086419753
2022-01-09,New England,THE,55,14349.81,16.97530864197531
2022-01-09,Poconos,PRE,61,21888.39,15.211970074812967
2022-01-09,Poconos,STA,224,49701.3,55.86034912718204
2022-01-09,Poconos,THE,96,28903.19,23.940149625935163
2022-01-09,Sandusky,PRE,20,5268.47,9.25925925925926
2022-01-09,Sandusky,STA,134,16518.35,62.03703703703704
2022-01-09,Sandusky,THE,76,12091.16,35.18518518518518
2022-01-09,Scottsdale,PRE,23,4830.33,8.214285714285714
2022-01-09,Scottsdale,STA,77,9037.01,27.500000000000004
2022-01-09,Scottsdale,THE,93,12831.9,33.214285714285715
2022-01-09,Southern California,PRE,12,4774.81,2.4896265560165975
2022-01-09,Southern California,STA,259,36572.340000000004,53.7344398340249
2022-01-09,Southern California,THE,88,19090.85,18.25726141078838
2022-01-09,Traverse City,PRE,14,4217.89,6.666666666666667
2022-01-09,Traverse City,STA,82,11860.47,39.04761904761905
2022-01-09,Traverse City,THE,87,14991.77,41.42857142857143
2022-01-09,Williamsburg,PRE,54,13453.59,19.081272084805654
2022-01-09,Williamsburg,STA,85,13441.27,30.03533568904594
2022-01-09,Williamsburg,THE,76,14434.65,26.855123674911663
2022-01-09,Wisconsin Dells,PRE,20,4051.62,13.071895424836603
2022-01-09,Wisconsin Dells,STA,83,9564.09,54.248366013071895
2022-01-09,Wisconsin Dells,THE,30,5522.77,19.607843137254903
2022-01-10,Atlanta,PRE,35,5654.25,10.9717868338558
2022-01-10,Atlanta,STA,33,4186.51,10.344827586206897
2022-01-10,Atlanta,THE,53,7514.1900000000005,16.614420062695924
2022-01-10,Colorado,PRE,3,1073.83,1.2875536480686696
2022-01-10,Colorado,STA,105,13068.06,45.06437768240343
2022-01-10,Colorado,THE,29,6139.47,12.446351931330472
2022-01-10,Concord,PRE,16,4427.51,4.43213296398892
2022-01-10,Concord,STA,118,17023.2,32.686980609418285
2022-01-10,Concord,THE,66,12144.67,18.282548476454295
2022-01-10,Grand Mound,PRE,46,11072.82,11.557788944723619
2022-01-10,Grand Mound,STA,131,18681.25,32.914572864321606
2022-01-10,Grand Mound,THE,79,15800.53,19.849246231155778
2022-01-10,Grapevine,PRE,15,4235.9800000000005,2.7573529411764706
2022-01-10,Grapevine,STA,75,9103.08,13.786764705882353
2022-01-10,Grapevine,THE,78,12594.39,14.338235294117647
2022-01-10,Gurnee,PRE,7,2625.5,2.422145328719723
2022-01-10,Gurnee,STA,142,14872.89,49.13494809688581
2022-01-10,Gurnee,THE,48,6588.65,16.608996539792386
2022-01-10,Kansas City,PRE,16,3680.36,14.285714285714285
2022-01-10,Kansas City,STA,64,7378.91,57.14285714285714
2022-01-10,Kansas City,THE,43,6845.09,38.392857142857146
2022-01-10,Manteca,PRE,11,3217.44,2.588235294117647
2022-01-10,Manteca,STA,143,19370.47,33.64705882352941
2022-01-10,Manteca,THE,58,11107.66,13.647058823529413
2022-01-10,Mason,PRE,50,10050.59,12.468827930174564
2022-01-10,Mason,STA,92,11467.58,22.942643391521198
2022-01-10,Mason,THE,105,17135.51,26.184538653366584
2022-01-10,Minnesota,PRE,8,1469.1399999999999,1.9801980198019802
2022-01-10,Minnesota,STA,67,7039.5,16.584158415841586
2022-01-10,Minnesota,THE,36,5493.6900000000005,8.91089108910891
2022-01-10,New England,PRE,10,4139.63,3.0864197530864197
2022-01-10,New England,STA,236,31993.28,72.8395061728395
2022-01-10,New England,THE,45,10637.77,13.88888888888889
2022-01-10,Poconos,PRE,64,16505.78,15.96009975062344
2022-01-10,Poconos,STA,211,33282.31,52.618453865336654
2022-01-10,Poconos,THE,110,22712.0,27.431421446384043
2022-01-10,Sandusky,PRE,20,3960.19,8.23045267489712
2022-01-10,Sandusky,STA,118,12932.86,48.559670781893004
2022-01-10,Sandusky,THE,67,8543.68,27.572016460905353
2022-01-10,Scottsdale,PRE,22,4822.16,8.396946564885496
2022-01-10,Scottsdale,STA,69,7959.11,26.33587786259542
2022-01-10,Scottsdale,THE,89,11646.97,33.969465648854964
2022-01-10,Southern California,PRE,3,1304.25,0.6224066390041494
2022-01-10,Southern California,STA,107,14984.76,22.199170124481327
2022-01-10,Southern California,THE,41,9071.2,8.506224066390041
2022-01-10,Traverse City,PRE,9,2294.8,4.591836734693878
2022-01-10,Traverse City,STA,108,11181.87,55.10204081632652
2022-01-10,Traverse City,THE,61,9400.39,31.122448979591837
2022-01-10,Williamsburg,PRE,70,14616.51,19.230769230769234
2022-01-10,Williamsburg,STA,129,17068.86,35.43956043956044
2022-01-10,Williamsburg,THE,68,10454.45,18.681318681318682
2022-01-10,Wisconsin Dells,PRE,14,2860.42,9.15032679738562
2022-01-10,Wisconsin Dells,STA,86,9020.36,56.209150326797385
2022-01-10,Wisconsin Dells,THE,31,5435.0,20.26143790849673
2022-01-11,Atlanta,PRE,32,5108.36,10.031347962382444
2022-01-11,Atlanta,STA,41,5358.31,12.852664576802509
2022-01-11,Atlanta,THE,49,6359.53,15.360501567398119
2022-01-11,Colorado,PRE,5,1759.27,2.1459227467811157
2022-01-11,Colorado,STA,68,8881.14,29.184549356223176
2022-01-11,Colorado,THE,35,6526.45,15.021459227467812
2022-01-11,Concord,PRE,15,3738.67,4.1551246537396125
2022-01-11,Concord,STA,85,11370.32,23.545706371191137
2022-01-11,Concord,THE,50,8483.6,13.850415512465375
2022-01-11,Grand Mound,PRE,44,10821.12,11.055276381909549
2022-01-11,Grand Mound,STA,122,17044.62,30.65326633165829
2022-01-11,Grand Mound,THE,75,13776.91,18.84422110552764
2022-01-11,Grapevine,PRE,18,4399.65,3.308823529411765
2022-01-11,Grapevine,STA,44,5475.3,8.088235294117647
2022-01-11,Grapevine,THE,66,10175.77,12.132352941176471
2022-01-11,Gurnee,PRE,5,1495.99,1.7301038062283738
2022-01-11,Gurnee,STA,114,13031.71,39.44636678200692
2022-01-11,Gurnee,THE,37,5166.39,12.802768166089965
2022-01-11,Kansas City,PRE,12,2544.34,10.714285714285714
2022-01-11,Kansas City,STA,64,6726.39,57.14285714285714
2022-01-11,Kansas City,THE,41,5904.23,36.607142857142854
2022-01-11,Manteca,PRE,10,2851.59,2.3529411764705883
2022-01-11,Manteca,STA,84,11032.39,19.76470588235294
2022-01-11,Manteca,THE,44,8421.81,10.352941176470589
2022-01-11,Mason,PRE,44,8829.13,10.972568578553615
2022-01-11,Mason,STA,73,9067.0,18.204488778054863
2022-01-11,Mason,THE,92,13796.58,22.942643391521198
2022-01-11,Minnesota,PRE,6,1054.43,1.4851485148514851
2022-01-11,Minnesota,STA,47,5071.88,11.633663366336634
2022-01-11,Minnesota,THE,24,3328.59,5.9405940594059405
2022-01-11,New England,PRE,12,5258.05,3.7037037037037033
2022-01-11,New England,STA,210,26664.25,64.81481481481481
2022-01-11,New England,THE,48,11259.56,14.814814814814813
2022-01-11,Poconos,PRE,57,13236.25,14.214463840399002
2022-01-11,Poconos,STA,212,31022.21,52.867830423940156
2022-01-11,Poconos,THE,94,17713.8,23.44139650872818
2022-01-11,Sandusky,PRE,15,2596.59,6.172839506172839
2022-01-11,Sandusky,STA,70,7285.47,28.80658436213992
2022-01-11,Sandusky,THE,44,5209.11,18.106995884773664
2022-01-11,Scottsdale,PRE,19,3903.17,7.251908396946565
2022-01-11,Scottsdale,STA,66,7819.26,25.190839694656486
2022-01-11,Scottsdale,THE,78,10415.44,29.770992366412212
2022-01-11,Southern California,PRE,1,434.34,0.2074688796680498
2022-01-11,Southern California,STA,67,8579.34,13.900414937759336
2022-01-11,Southern California,THE,21,4766.95,4.356846473029045
2022-01-11,Traverse City,PRE,12,3209.85,6.122448979591836
2022-01-11,Traverse City,STA,117,11236.89,59.693877551020414
2022-01-11,Traverse City,THE,56,8176.4400000000005,28.57142857142857
2022-01-11,Williamsburg,PRE,48,10376.38,13.186813186813188
2022-01-11,Williamsburg,STA,95,12730.53,26.098901098901102
2022-01-11,Williamsburg,THE,55,9213.8,15.10989010989011
2022-01-11,Wisconsin Dells,PRE,6,1448.2,3.9215686274509802
2022-01-11,Wisconsin Dells,STA,67,6899.97,43.790849673202615
2022-01-11,Wisconsin Dells,THE,18,2669.66,11.76470588235294
2022-01-12,Atlanta,PRE,33,5229.63,10.344827586206897
2022-01-12,Atlanta,STA,27,3428.87,8.463949843260188
2022-01-12,Atlanta,THE,38,4686.03,11.912225705329153
2022-01-12,Colorado,PRE,1,297.0,0.4291845493562232
2022-01-12,Colorado,STA,70,9134.85,30.042918454935624
2022-01-12,Colorado,THE,20,3708.71,8.583690987124463
2022-01-12,Concord,PRE,11,2882.06,3.0470914127423825
2022-01-12,Concord,STA,70,8589.39,19.390581717451525
2022-01-12,Concord,THE,54,9215.61,14.958448753462603
2022-01-12,Grand Mound,PRE,46,10901.81,11.557788944723619
2022-01-12,Grand Mound,STA,124,17146.02,31.155778894472363
2022-01-12,Grand Mound,THE,69,12479.55,17.33668341708543
2022-01-12,Grapevine,PRE,17,4061.9,3.125
2022-01-12,Grapevine,STA,53,6365.84,9.742647058823529
2022-01-12,Grapevine,THE,50,7884.87,9.191176470588236
2022-01-12,Gurnee,PRE,2,581.4,0.6920415224913495
2022-01-12,Gurnee,STA,60,6505.63,20.761245674740483
2022-01-12,Gurnee,THE,31,4413.14,10.726643598615917
2022-01-12,Kansas City,PRE,9,1762.99,8.035714285714286
2022-01-12,Kansas City,STA,64,6561.44,57.14285714285714
2022-01-12,Kansas City,THE,31,4585.89,27.67857142857143
2022-01-12,Manteca,PRE,10,2703.01,2.3529411764705883
2022-01-12,Manteca,STA,49,6217.78,11.529411764705882
2022-01-12,Manteca,THE,45,8684.539999999999,10.588235294117647
2022-01-12,Mason,PRE,33,6144.31,8.229426433915211
2022-01-12,Mason,STA,72,9005.83,17.955112219451372
2022-01-12,Mason,THE,73,10453.78,18.204488778054863
2022-01-12,Minnesota,PRE,6,1012.23,1.4851485148514851
2022-01-12,Minnesota,STA,45,4852.66,11.138613861386139
2022-01-12,Minnesota,THE,23,3938.91,5.693069306930694
2022-01-12,New England,PRE,8,3318.76,2.4691358024691357
2022-01-12,New England,STA,161,20522.71,49.691358024691354
2022-01-12,New England,THE,43,9775.82,13.271604938271606
2022-01-12,Poconos,PRE,59,13668.15,14.713216957605985
2022-01-12,Poconos,STA,193,28678.38,48.12967581047381
2022-01-12,Poconos,THE,89,17012.18,22.194513715710723
2022-01-12,Sandusky,PRE,17,3016.54,6.995884773662551
2022-01-12,Sandusky,STA,84,8220.72,34.5679012345679
2022-01-12,Sandusky,THE,55,6901.31,22.633744855967077
2022-01-12,Scottsdale,PRE,17,3705.71,6.488549618320611
2022-01-12,Scottsdale,STA,58,6483.36,22.137404580152673
2022-01-12,Scottsdale,THE,75,10177.6,28.62595419847328
2022-01-12,Southern California,PRE,7,2771.85,1.4522821576763485
2022-01-12,Southern California,STA,62,8586.86,12.863070539419086
2022-01-12,Southern California,THE,28,6444.89,5.809128630705394
2022-01-12,Traverse City,PRE,9,2283.83,4.591836734693878
2022-01-12,Traverse City,STA,97,9480.5,49.48979591836735
2022-01-12,Traverse City,THE,71,9658.71,36.224489795918366
2022-01-12,Williamsburg,PRE,54,11542.99,14.835164835164836
2022-01-12,Williamsburg,STA,73,9872.38,20.054945054945055
2022-01-12,Williamsburg,THE,52,8370.24,14.285714285714285
2022-01-12,Wisconsin Dells,PRE,6,994.61,3.9215686274509802
2022-01-12,Wisconsin Dells,STA,64,6467.01,41.830065359477125
2022-01-12,Wisconsin Dells,THE,16,2630.56,10.457516339869281
2022-01-13,Atlanta,PRE,33,5289.8,10.344827586206897
2022-01-13,Atlanta,STA,32,3882.72,10.031347962382444
2022-01-13,Atlanta,THE,61,8061.37,19.122257053291534
2022-01-13,Colorado,PRE,9,2547.3,3.862660944206009
2022-01-13,Colorado,STA,136,17665.58,58.36909871244635
2022-01-13,Colorado,THE,45,9132.02,19.313304721030043
2022-01-13,Concord,PRE,25,6214.38,6.9252077562326875
2022-01-13,Concord,STA,148,19845.53,40.99722991689751
2022-01-13,Concord,THE,106,19994.72,29.362880886426595
2022-01-13,Grand Mound,PRE,53,12393.23,13.316582914572864
2022-01-13,Grand Mound,STA,138,20423.53,34.67336683417086
2022-01-13,Grand Mound,THE,79,15099.26,19.849246231155778
2022-01-13,Grapevine,PRE,32,8028.6,5.88235294117647
2022-01-13,Grapevine,STA,90,11430.06,16.544117647058822
2022-01-13,Grapevine,THE,92,14162.1,16.911764705882355
2022-01-13,Gurnee,PRE,11,3506.0,3.8062283737024223
2022-01-13,Gurnee,STA,100,12283.16,34.602076124567475
2022-01-13,Gurnee,THE,43,6517.26,14.878892733564014
2022-01-13,Kansas City,PRE,9,2453.73,8.035714285714286
2022-01-13,Kansas City,STA,67,7870.95,59.82142857142857
2022-01-13,Kansas City,THE,47,7831.58,41.964285714285715
2022-01-13,Manteca,PRE,17,4868.3,4.0
2022-01-13,Manteca,STA,78,10516.88,18.352941176470587
2022-01-13,Manteca,THE,59,11043.9,13.882352941176471
2022-01-13,Mason,PRE,69,14096.65,17.206982543640898
2022-01-13,Mason,STA,194,26695.71,48.37905236907731
2022-01-13,Mason,THE,134,25045.64,33.416458852867834
2022-01-13,Minnesota,PRE,7,1171.23,1.7326732673267329
2022-01-13,Minnesota,STA,109,12684.89,26.980198019801982
2022-01-13,Minnesota,THE,38,5951.01,9.405940594059405
2022-01-13,New England,PRE,12,5246.34,3.7037037037037033
2022-01-13,New England,STA,207,29494.48,63.888888888888886
2022-01-13,New England,THE,48,12175.65,14.814814814814813
2022-01-13,Poconos,PRE,72,18160.24,17.955112219451372
2022-01-13,Poconos,STA,212,35810.46,52.867830423940156
2022-01-13,Poconos,THE,108,23703.74,26.932668329177055
2022-01-13,Sandusky,PRE,24,5227.84,9.876543209876543
2022-01-13,Sandusky,STA,159,18483.57,65.4320987654321
2022-01-13,Sandusky,THE,83,12430.32,34.15637860082305
2022-01-13,Scottsdale,PRE,30,6301.0,11.450381679389313
2022-01-13,Scottsdale,STA,68,8225.33,25.954198473282442
2022-01-13,Scottsdale,THE,104,14986.47,39.69465648854962
2022-01-13,Southern California,PRE,5,2150.61,1.0373443983402488
2022-01-13,Southern California,STA,114,15289.47,23.651452282157674
2022-01-13,Southern California,THE,29,6689.61,6.016597510373444
2022-01-13,Traverse City,PRE,12,3703.54,6.122448979591836
2022-01-13,Traverse City,STA,71,9085.77,36.224489795918366
2022-01-13,Traverse City,THE,73,11440.19,37.244897959183675
2022-01-13,Williamsburg,PRE,74,15924.5,20.32967032967033
2022-01-13,Williamsburg,STA,119,15459.3,32.69230769230769
2022-01-13,Williamsburg,THE,99,16460.88,27.197802197802197
2022-01-13,Wisconsin Dells,PRE,9,1708.03,5.88235294117647
2022-01-13,Wisconsin Dells,STA,75,7672.08,49.01960784313725
2022-01-13,Wisconsin Dells,THE,24,4157.56,15.686274509803921
2022-01-14,Atlanta,PRE,43,14773.42,10.46228710462287
2022-01-14,Atlanta,STA,153,30648.93,37.22627737226277
2022-01-14,Atlanta,THE,160,40607.56,38.929440389294406
2022-01-14,Colorado,PRE,24,11831.02,7.717041800643088
2022-01-14,Colorado,STA,208,45968.94,66.88102893890675
2022-01-14,Colorado,THE,52,17050.2,16.720257234726688
2022-01-14,Concord,PRE,49,25237.16,12.189054726368159
2022-01-14,Concord,STA,179,45379.99,44.527363184079604
2022-01-14,Concord,THE,135,45884.95,33.582089552238806
2022-01-14,Grand Mound,PRE,53,23998.260000000002,13.316582914572864
2022-01-14,Grand Mound,STA,191,43530.8,47.98994974874372
2022-01-14,Grand Mound,THE,97,28948.62,24.371859296482413
2022-01-14,Grapevine,PRE,50,25227.53,8.264462809917356
2022-01-14,Grapevine,STA,308,62109.19,50.90909090909091
2022-01-14,Grapevine,THE,211,55298.78,34.87603305785124
2022-01-14,Gurnee,PRE,13,7423.9800000000005,3.927492447129909
2022-01-14,Gurnee,STA,166,33219.38,50.15105740181269
2022-01-14,Gurnee,THE,127,26008.55,38.368580060422964
2022-01-14,Kansas City,PRE,13,6419.96,5.158730158730158
2022-01-14,Kansas City,STA,113,27183.06,44.84126984126984
2022-01-14,Kansas City,THE,69,22282.25,27.380952380952383
2022-01-14,Manteca,PRE,22,9665.46,5.176470588235294
2022-01-14,Manteca,STA,214,45201.16,50.35294117647059
2022-01-14,Manteca,THE,97,28691.34,22.823529411764707
2022-01-14,Mason,PRE,73,30749.32,18.204488778054863
2022-01-14,Mason,STA,194,49750.39,48.37905236907731
2022-01-14,Mason,THE,165,50413.67,41.14713216957606
2022-01-14,Minnesota,PRE,24,6392.39,5.9405940594059405
2022-01-14,Minnesota,STA,258,56056.27,63.86138613861386
2022-01-14,Minnesota,THE,69,21537.69,17.07920792079208
2022-01-14,New England,PRE,17,12920.970000000001,5.246913580246913
2022-01-14,New England,STA,252,65733.07,77.77777777777779
2022-01-14,New England,THE,72,29460.739999999998,22.22222222222222
2022-01-14,Poconos,PRE,61,32205.84,15.211970074812967
2022-01-14,Poconos,STA,193,63768.46,48.12967581047381
2022-01-14,Poconos,THE,127,52415.94,31.67082294264339
2022-01-14,Sandusky,PRE,21,9608.93,7.7490774907749085
2022-01-14,Sandusky,STA,153,38026.62,56.457564575645755
2022-01-14,Sandusky,THE,75,21213.27,27.67527675276753
2022-01-14,Scottsdale,PRE,40,13775.15,12.698412698412698
2022-01-14,Scottsdale,STA,109,20647.15,34.6031746031746
2022-01-14,Scottsdale,THE,117,29502.19,37.142857142857146
2022-01-14,Southern California,PRE,5,2437.9,0.9765625
2022-01-14,Southern California,STA,309,58001.3,60.3515625
2022-01-14,Southern California,THE,70,20689.77,13.671875
2022-01-14,Traverse City,PRE,18,7683.400000000001,8.035714285714286
2022-01-14,Traverse City,STA,76,19240.35,33.92857142857143
2022-01-14,Traverse City,THE,97,30756.11,43.30357142857143
2022-01-14,Williamsburg,PRE,68,27270.27,18.681318681318682
2022-01-14,Williamsburg,STA,152,39759.72,41.75824175824176
2022-01-14,Williamsburg,THE,131,40155.44,35.989010989010985
2022-01-14,Wisconsin Dells,PRE,35,9604.44,11.400651465798045
2022-01-14,Wisconsin Dells,STA,161,27694.94,52.44299674267101
2022-01-14,Wisconsin Dells,THE,60,15130.01,19.54397394136808
2022-01-15,Atlanta,PRE,46,30248.54,11.19221411192214
2022-01-15,Atlanta,STA,157,69348.34,38.19951338199513
2022-01-15,Atlanta,THE,153,78780.61,37.22627737226277
2022-01-15,Colorado,PRE,20,12048.25,6.430868167202572
2022-01-15,Colorado,STA,207,69500.78,66.55948553054662
2022-01-15,Colorado,THE,52,22782.75,16.720257234726688
2022-01-15,Concord,PRE,50,36256.37,12.437810945273633
2022-01-15,Concord,STA,160,74630.64,39.800995024875625
2022-01-15,Concord,THE,121,68437.43,30.09950248756219
2022-01-15,Grand Mound,PRE,60,39460.13,15.07537688442211
2022-01-15,Grand Mound,STA,162,66488.81,40.7035175879397
2022-01-15,Grand Mound,THE,109,56066.61,27.386934673366838
2022-01-15,Grapevine,PRE,62,46533.01,10.24793388429752
2022-01-15,Grapevine,STA,296,107176.17,48.925619834710744
2022-01-15,Grapevine,THE,210,94445.3,34.710743801652896
2022-01-15,Gurnee,PRE,20,14503.68,6.042296072507553
2022-01-15,Gurnee,STA,168,59513.27,50.755287009063444
2022-01-15,Gurnee,THE,140,57754.5,42.296072507552864
2022-01-15,Kansas City,PRE,26,21203.02,10.317460317460316
2022-01-15,Kansas City,STA,89,41573.85,35.317460317460316
2022-01-15,Kansas City,THE,82,47177.64,32.53968253968254
2022-01-15,Manteca,PRE,23,14099.44,5.411764705882352
2022-01-15,Manteca,STA,186,64973.3,43.76470588235294
2022-01-15,Manteca,THE,94,46721.37,22.11764705882353
2022-01-15,Mason,PRE,64,38322.47,15.96009975062344
2022-01-15,Mason,STA,208,87084.68,51.87032418952619
2022-01-15,Mason,THE,167,83114.55,41.64588528678304
2022-01-15,Minnesota,PRE,20,10053.03,4.9504950495049505
2022-01-15,Minnesota,STA,256,90440.26,63.366336633663366
2022-01-15,Minnesota,THE,66,31628.64,16.33663366336634
2022-01-15,New England,PRE,17,14966.77,5.246913580246913
2022-01-15,New England,STA,278,110205.99,85.80246913580247
2022-01-15,New England,THE,72,42759.65,22.22222222222222
2022-01-15,Poconos,PRE,73,63650.42,18.204488778054863
2022-01-15,Poconos,STA,187,105076.82,46.633416458852864
2022-01-15,Poconos,THE,143,99734.14,35.66084788029925
2022-01-15,Sandusky,PRE,24,12829.51,8.856088560885608
2022-01-15,Sandusky,STA,143,53470.78,52.767527675276746
2022-01-15,Sandusky,THE,94,39946.46,34.686346863468636
2022-01-15,Scottsdale,PRE,38,19637.83,12.063492063492063
2022-01-15,Scottsdale,STA,103,29321.43,32.698412698412696
2022-01-15,Scottsdale,THE,119,44165.93,37.77777777777778
2022-01-15,Southern California,PRE,9,7039.37,1.7578125
2022-01-15,Southern California,STA,257,71167.31,50.1953125
2022-01-15,Southern California,THE,76,33268.91,14.84375
2022-01-15,Traverse City,PRE,26,16452.28,11.607142857142858
2022-01-15,Traverse City,STA,72,30856.01,32.142857142857146
